Date,402203_flow,402222_flow,402205_flow,402206_flow,402204_flow,403220_flow,403227_flow,403223_flow,403230_flow,403241_flow,409017_flow
2019-10-05,1419.93,1628.78,1706.91,55.29,30.66,159.76,330.62,344.53,1111.85,1649.16,15162.741
2019-10-06,1485.98,1557.44,1635.07,52.7,30.94,156.34,322.36,347.56,1065.19,1572.01,15336.074
2019-10-07,1493.86,1614.25,1619.4,51.53,29.63,161.72,297.73,331.82,1029.96,1534.21,14782.53
2019-10-08,1477.11,1611.1,1679.12,52,32.5,302.13,284.53,308.09,1053.71,1498.57,14240.194
2019-10-09,1315.03,1597.45,1671.26,49.47,41.53,407.27,264.42,292.83,1248.89,1447.06,14298.06
2019-10-10,1182.32,1408.22,1585.59,48.24,32.95,313.71,266.43,270.63,1174.61,1435.06,13036.306
2019-10-11,1065.46,1283.96,1394.71,47.31,30.4,271.88,256.19,265.99,1056.28,1528.86,12307.894
2019-10-12,1052.36,1179.34,1318.38,47.19,29.06,325.07,260.02,254.32,1055.05,1495.82,12400.513
2019-10-13,1021.13,1155.56,1248.85,46.24,29.87,373.79,256.77,262.25,1122.28,1389.21,11973.474
2019-10-14,927.61,1114.18,1222.21,44.75,29.05,338.12,256.55,264.4,1084.21,1348.14,10907.742
2019-10-15,842.61,1027.54,1157.74,43.41,27.86,325.07,249.43,263.51,1024.24,1375.52,10289.727
2019-10-16,921.74,953.02,1077.91,44.14,27.26,321.25,245.96,253.37,993.04,1378.49,10452.01
2019-10-17,1028.65,1039.28,1102.08,47.7,31.78,370.35,235.7,257.9,1066.73,1345.79,11082.064
2019-10-18,1216.6,1145.89,1171.99,45.44,31.45,367.18,240.64,248.79,1160.92,1302.09,10470.317
2019-10-19,874.63,1251.57,1309.2,43.42,27.8,354.88,239.88,246.69,1056.37,1321.27,9256.299
2019-10-20,893.41,968.82,1143.05,41.27,26.44,322.08,202.41,232.71,1006.51,1378.33,8781.008
2019-10-21,949.53,987.92,1031.32,41.35,24.71,272.26,203.06,205.17,941.13,1337.6,8445.139
2019-10-22,842.13,985.08,1091.06,40.41,23.11,256.12,201.85,202.16,880.85,1275.86,8506.687
2019-10-23,826.48,892.12,986.96,39.62,21.76,246.73,179,193.62,844.44,1185.66,9114.639
2019-10-24,785.67,875.64,951.85,39.04,20.6,241.07,170.63,164.54,814.24,1097.95,10037.165
2019-10-25,736.23,842.83,940.48,38.57,20.15,238.82,170,156.71,797.21,1031.96,10896.25
2019-10-26,749.8,798.94,903.11,39.81,20.66,273.63,171.27,166.59,803.95,967.01,11538.917
2019-10-27,818.6,810,889.51,38.86,21.29,235.94,183.09,171.77,867.29,914,11867.53
2019-10-28,946.34,872.4,898,38.43,20.44,238.3,185.41,176.57,809.08,910.53,11470.552
2019-10-29,875.6,988.83,977.87,37.57,19.19,238.56,169.82,175.8,773.66,938.41,10802.817
2019-10-30,888.47,922.66,981.13,34.78,18.17,201.21,148.93,159.82,735.46,919.38,10497.918
2019-10-31,684.62,922.5,969.92,32.84,17.13,200.94,139.4,145.52,676.11,891.54,10513.233
2019-11-01,637.49,759.57,879.54,33.35,16.39,480.38,146.44,144.51,747.52,852.46,9892.717
2019-11-02,897.24,741.64,772.12,32.87,16.21,426.36,151.8,145.74,971.51,803.13,9743.991
2019-11-03,991.65,986.05,926.33,49.55,111.76,122.75,252.95,177.41,917.91,828.07,8680.167
2019-11-04,1178.11,1224.97,1208.68,38.08,64.37,307.42,166.83,248.46,969.93,1018.04,9847.825
2019-11-05,941.5,1287.97,1344.5,34.85,31.27,337.68,176.2,190.32,1004.71,1078.05,11770.665
2019-11-06,1070.73,1060.5,1193.17,33.64,25.72,237.79,160.99,181.86,883.97,1143.8,11588.549
2019-11-07,768.81,1157.31,1123.22,32.26,22.41,203.69,214.05,167.27,779.44,1174.1,10214.785
2019-11-08,1032.22,891.63,1081.35,33.83,22.72,332.34,238.81,208.08,878.59,1074.56,10342.959
2019-11-09,1597.5,1164.9,950.07,32.09,23.46,491,272.89,253.05,1155.9,956.04,10323.895
2019-11-10,1283.79,1624.77,1454.71,31.87,21.86,492.06,306.39,253.24,1212.14,976.49,10126.191
2019-11-11,1572.38,1345.2,1453.59,31.04,20.39,385.02,230.3,312.17,1105.58,1210.15,10600.925
2019-11-12,1236.02,1634.12,1439.68,29.67,17.92,317.8,254.41,219.98,946.04,1348.55,10496.689
2019-11-13,837.4,1268.79,1467.56,28.68,16.37,277.05,265.53,215.37,872.28,1327.18,10091.518
2019-11-14,1013.08,946.23,1098.65,28.82,15.63,249.88,260.38,230.4,810.51,1214.15,10439.744
2019-11-15,1093.37,1078.67,1000.09,28.55,15.49,231.96,249.53,207.88,785.2,1050.31,11365.711
2019-11-16,930.29,1145.99,1138,25.91,14.55,225.23,232.16,205.85,746.47,984.25,12416.25
2019-11-17,909.02,967.88,1072.21,25.01,13.55,216.02,213.58,191.41,717.19,922.93,12241.651
2019-11-18,1096.29,938.9,947.68,25.47,12.7,193.64,198.32,175.32,680.33,871.77,11621.173
2019-11-19,778.1,1058.34,1032.97,25.15,11.92,177.91,190,162.74,626.2,839.7,11178.655
2019-11-20,872.6,826.94,931.11,24.17,11.05,172.84,175,148.53,569.33,798.61,10478.032
2019-11-21,869.34,910.93,846.61,23.21,10.36,173.62,166.62,138.08,535.85,749.3,11019.207
2019-11-22,623.59,873.8,965.29,22.69,9.2,172.93,156.53,131.57,516.38,686.98,11507.166
2019-11-23,492.97,654.49,768.72,20.61,8.43,144.68,149.96,117.18,506.3,625.1,12853.258
2019-11-24,479.45,546.39,650.78,20.6,7.76,101.85,135.9,104.33,461.31,586.39,13592.389
2019-11-25,626.25,517.43,574.67,21.22,7.37,85.77,130.81,80.2,424.19,555.52,12708.26
2019-11-26,721.73,634.37,588.27,21.86,7.57,87.61,138.25,84.07,411.55,515.53,12006.817
2019-11-27,599.04,724.32,761.89,22.13,8,105.4,125.2,109.11,425.51,475.67,10776.38
2019-11-28,386.45,620.51,686.53,20.71,7.83,120.05,123.33,106.98,428.79,439.76,10533.389
2019-11-29,548.35,452.27,564.95,19.89,7.09,123.16,115.14,107.61,413.82,416.49,9693.292
2019-11-30,483.62,540.47,499.68,19.82,7.04,121.8,112.82,95.71,386.47,420.52,9977.065
2019-12-01,494.66,499.31,570.65,23.11,8.27,340.8,110.68,91.13,407.02,428.95,10503.283
2019-12-02,705.73,566.53,600.94,33.4,25.51,425.67,180.54,144.8,1148.98,439.68,10974.392
2019-12-03,753.73,733.23,684.08,24.81,19.76,76.87,179.01,177.76,710.57,434.11,11617.076
2019-12-04,867.19,785.99,809.03,23.51,14.1,169.4,158.21,167.03,551.72,716.65,11001.49
2019-12-05,726.86,852.11,851.2,22.05,11.58,188.11,142.6,151.02,608.24,838.85,11064.859
2019-12-06,370.71,742.53,844.38,20.66,9.43,116.25,131.39,127.52,519.01,719.5,10730.325
2019-12-07,379.45,457.36,645.38,17.51,8.37,106.05,119.38,108.25,412.37,660.53,10229.451
2019-12-08,419.83,393.32,468.3,17.79,7.15,111.84,106.88,89.21,393.8,618.21,10442.505
2019-12-09,641.77,391.45,436.64,18.75,6.73,112.75,106.67,70.85,376.27,534.49,11069.061
2019-12-10,465.1,543.02,429.48,18.23,6.3,113.31,104.51,62.43,347.08,454.57,11483.205
2019-12-11,385.2,443.24,565.05,17.5,5.83,97.77,104.54,55.44,318.33,404.79,12095.204
2019-12-12,233.13,394.09,426.21,15.94,5.45,83.37,114.92,55.9,297.65,366.42,13400.821
2019-12-13,260.97,282.86,366.43,16.25,4.73,79.63,109.12,63.43,284.9,322.8,14304.656
2019-12-14,265.97,249.3,293.84,12.16,4.54,79.62,105.76,69.71,251.43,285.57,14176.103
2019-12-15,305.13,236.08,268.87,15,4.3,78.75,106.81,60.58,256.57,262.18,13725.932
2019-12-16,413.87,241.4,248.45,16.67,4.12,85.33,107.18,61.65,265.05,250.75,12873.881
2019-12-17,559.25,328.94,287.93,16.44,3.92,95.51,116.3,55.67,256.33,229.45,12497.755
2019-12-18,559.04,457.97,402.76,15.01,3.58,107.52,133.13,42.41,251.69,225.1,12688.654
2019-12-19,523.07,464.6,430.45,14.93,3.07,109.89,155.56,43.3,237.3,224.87,12245.028
2019-12-20,428.76,447.64,431.5,13.5,2.5,145.94,143.42,70.02,242.76,213.88,13940.395
2019-12-21,364.95,383.29,381.1,10.92,2.2,165.8,125.1,89.73,260.29,197.31,13035.84
2019-12-22,323.13,326.96,352.59,11.44,1.84,173.04,125.66,68.41,246.4,172.63,12549.651
2019-12-23,389.35,257.87,295.88,13.68,1.7,176,126.8,65.67,253.63,165.92,12904.876
2019-12-24,473.73,265.61,262.58,13.62,1.67,177.2,120.21,80.03,262,180.8,13121.114
2019-12-25,281.51,343.76,295.3,12.82,1.6,177.79,114.43,79.59,267.03,176.2,13078.455
2019-12-26,232.46,267.57,311.84,12.34,1.57,172.3,114.93,64.85,266.18,180.79,13118.459
2019-12-27,249.94,220.72,220.55,11.63,1.35,172.14,119.09,56.92,235.77,189.95,13154.16
2019-12-28,299.6,205.77,202.91,9.29,1.2,171.14,124.83,58.05,212.34,199.59,13046.972
2019-12-29,282.09,230.23,209.05,10.88,1.11,172.92,125.26,59.27,208.09,198.1,12817.735
2019-12-30,372.58,238.14,216.85,11.72,1.27,172.45,129.03,54.85,227.87,171.53,12737.067
2019-12-31,366.55,242.39,184.48,10.87,1,173.83,130.98,49.83,230.75,141.6,12867.324
2020-01-01,274.44,316.34,266.5,10.58,0.69,172.5,122.64,52.33,217.48,124.15,13706.695
2020-01-02,259.33,242.03,237.01,9.75,0.38,172.1,122.6,46.57,217.3,128.19,13763.719
2020-01-03,209,227.63,219.29,9.66,0.3,191.07,123.83,46.87,203.41,126.46,13243.716
2020-01-04,186.29,211.57,201.12,8.25,0.39,198.61,121.81,39.08,226.17,116.4,12841.328
2020-01-05,193.84,185,166.92,6.85,0.39,191.43,126.02,48.05,225.78,100.25,12933.678
2020-01-06,210.3,171.92,175.27,12.97,0.77,192.38,125.5,68.39,242.41,102.91,12401.847
2020-01-07,236.77,165.82,179.77,14.02,2.36,200.16,111.91,94.89,261.01,121.39,12234.404
2020-01-08,272.97,167.2,179.23,11.84,1.84,199.16,103.29,87.43,267.08,141.05,12469.329
2020-01-09,420.87,175.96,184.17,10.74,1.13,199.7,112.17,73.64,249.81,162.54,12909.65
2020-01-10,281.71,239.46,180.51,9.6,0.61,199.41,131.2,55.96,227.42,184.05,12930.047
2020-01-11,183.35,312.02,282.45,7.93,0.35,198.29,132.59,51.11,228.63,196.38,13224.067
2020-01-12,193.66,228.8,226.32,6.3,0.16,195.71,132.7,92.14,232.62,182.96,12838.073
2020-01-13,190.3,200.52,164.06,8.45,0.08,196.55,124.16,87.94,240.42,166.35,12793.965
2020-01-14,188.17,183.98,154.27,9.81,0.07,196.86,111.42,98.01,235.27,143.73,12436.619
2020-01-15,253.67,175.91,160.95,9.47,0.18,197.5,112.72,68.58,236.88,130.37,12043.711
2020-01-16,355.5,169.75,160.56,8.84,0.18,175.83,109.68,63.32,232.72,157.28,12805.311
2020-01-17,302.67,285.2,202.38,7.53,0.1,161.29,102.14,64.46,198.72,162.72,12195.733
2020-01-18,281.26,283.5,258.92,7.23,0.06,160.47,109.98,51.83,192.85,167.03,12476.739
2020-01-19,290.75,251.49,235.2,7.15,0.02,159.79,109.7,52.47,196.73,155.34,12475.909
2020-01-20,460.16,267.62,247.88,24.31,0.44,138.98,97.66,88.7,370.1,149.87,12584.507
2020-01-21,498.48,431.22,319.17,19.35,7.49,117.48,74.65,121.17,641.65,149.13,12726.268
2020-01-22,404.3,481.24,426.75,13.83,5.5,117.8,79.75,94.16,447.49,169.72,11558.913
2020-01-23,326.47,413.27,426.58,15.01,3.78,116.86,91.08,72.65,361.77,314.71,10634.831
2020-01-24,275.03,352.28,369.06,14.66,4.23,116.81,75.98,99.96,429.73,429.36,10625.826
2020-01-25,221.92,303.24,320.41,12.33,3.21,117.1,94.73,79.44,375.16,379.93,10919.963
2020-01-26,207.62,253.27,262.24,11.51,2.21,117.84,93.82,71.16,314.65,335.03,10641.233
2020-01-27,197.1,230.41,212.12,10.91,1.64,109.58,91.76,71.51,284.97,353.91,11324.651
2020-01-28,190.17,210.7,195.91,10.13,1.24,104.66,101.43,67.2,253.01,320.66,12309.849
2020-01-29,333.51,195.28,172.33,9.77,0.88,104.9,113.02,48.87,219.45,268.97,13197.207
2020-01-30,499.83,205.45,144.61,9.39,0.65,138.15,110.58,62.65,202.97,239.05,13199.517
2020-01-31,933.58,350.77,205.25,8.17,0.44,163.65,110.38,59.12,226.98,219.98,12106.905
2020-02-01,902.08,718.2,342.72,6.36,0.25,165.18,115.01,63.73,213.19,192.35,11818.844
2020-02-02,299.9,775.51,765.13,6.36,0.09,163.68,114.37,63.64,210.69,152.84,12387.183
2020-02-03,213.07,357.15,459.33,8.46,0.02,160.89,107.06,59.96,216.81,131.96,12065.983
2020-02-04,192.33,264.06,296.86,8.64,0,159.82,100.01,65.73,211.17,126.78,11588.305
2020-02-05,188.57,236.08,225.72,8.09,0,159.67,100.18,53.65,186.8,111.59,11271.04
2020-02-06,191.01,217.7,194.33,8.54,0,160.18,100.19,53.48,223.8,121.3,10903.408
2020-02-07,190.93,203.82,173.16,9.99,0,159.56,114.94,40.77,259.33,134.83,10895.116
2020-02-08,187.63,196.55,179.11,8.38,0,158.72,121.74,50.39,260.87,129.85,10605.996
2020-02-09,213.49,184.69,170.68,8.28,0,159.64,122.4,62.36,252.98,124.54,9837.518
2020-02-10,213.58,175.68,154.96,12.59,0,155.93,118.56,65.53,276.9,141.57,10057.266
2020-02-11,226.88,180.65,191.8,12.59,0,157.7,103.32,95.79,296.56,153.79,10206.162
2020-02-12,229.02,189.6,204,10.44,0,158.13,102.4,90.03,301.57,165.36,10876.042
2020-02-13,222.11,196.65,197.91,9.26,0.7,158.21,102.62,68.29,289.78,203.67,11478.948
2020-02-14,703.26,199.36,200.18,9.79,0.52,157.57,103.87,62.45,259.08,233.46,11079.505
2020-02-15,410.68,465.93,202.79,11.13,4.74,157.99,104.43,68.23,360.58,248.6,10493.343
2020-02-16,331.26,441.76,512.08,9.27,2.78,156.65,105.16,57.34,371.04,242.61,10139.1
2020-02-17,406.22,328.99,331.97,8.84,1.24,128.44,104.87,51.65,299.54,222.57,10266.786
2020-02-18,266.73,348.78,294.18,9.4,0.85,102.38,105.74,56.47,236.96,243.78,9995.221
2020-02-19,358.71,293.79,323.62,10.42,0.73,100.28,105.98,64.69,246.22,259.82,9543.132
2020-02-20,537.5,338.21,273.26,10.34,0.69,101.17,106.35,68.3,263,228.18,9995.737
2020-02-21,343.69,449.88,329.77,9.24,0.73,104.79,106.07,69.2,226.94,190.55,10403.685
2020-02-22,333.74,300.86,355.2,8.6,0.57,108.33,123.5,67.15,193.41,166.8,10003.954
2020-02-23,408.1,287.1,264.47,8.38,0.38,109.85,128.22,67.78,193.61,173.64,9503.063
2020-02-24,405.69,344.61,260.52,8.92,0.15,110.94,119,75.49,197.75,170.03,8892.366
2020-02-25,387.91,351.53,291.15,8.83,0.07,110.46,108.14,77.37,174.07,153.41,8329.566
2020-02-26,328.31,327.79,290.05,8.67,0.03,110.21,122.29,68.43,167.49,122.19,7880.361
2020-02-27,231.09,325.52,291.93,8.35,0.02,108.67,128.92,70.69,180,112.07,8186.742
2020-02-28,212.87,260.82,259.75,8.02,0.01,111.84,129.47,76.03,176.74,108.64,8744.609
2020-02-29,192.89,240.92,201.69,7.98,0,106.79,129.42,93.98,169.12,96.13,8708.804
2020-03-01,167.3,222.34,178.73,7.21,0,105.76,128.57,86.22,163.05,86.72,8636.724
2020-03-02,159.96,204.5,151.28,7,0,105.15,122.64,89.11,166.59,96.94,8367.568
2020-03-03,159.93,190.83,136.94,7.69,0,115.48,108.21,99.27,166.9,100.3,7638.761
2020-03-04,181.94,181.77,147.17,14.92,0.07,108.2,104.27,97.2,197.52,112.59,6960.539
2020-03-05,1940.08,345.76,266.54,144.61,340.3,122.87,171.11,172.82,3080.46,171,7095.573
2020-03-06,2679.29,2401.89,1608.6,44.19,203.65,124.26,102.99,643.48,4029.62,539.25,6549.47
2020-03-07,977.19,2433.87,2670.09,22.22,46.9,160.73,72.92,216.59,1652.13,1945.3,5793.929
2020-03-08,569.24,1151.45,1581.73,17.43,24.17,234.44,67.21,124.41,1131.31,2987.17,6084.367
2020-03-09,539.69,756.76,926.85,15.77,19.58,223.78,64.68,96.53,979.47,2184.79,4210.875
2020-03-10,647.53,664.3,758.36,14.6,14.04,271.08,67.44,84.03,815.71,1460,3797.769
2020-03-11,657.66,697.99,654.42,14.17,11.6,751.23,83.12,74.39,955.55,1101.12,5460.054
2020-03-12,530.64,703.16,716.83,13.51,9.99,946.14,81.5,80.79,1262.95,890.56,6704.016
2020-03-13,456.8,598.04,679.41,13.09,8.7,958.12,82.68,80.57,1253.78,851.92,6633.059
2020-03-14,289.07,524.01,572,13.23,8.62,952.3,81.96,75.33,1235.24,1041.66,6466.031
2020-03-15,292.56,387.06,487.75,12.35,7.74,925.95,79.2,70.65,1204,1109.89,6387.449
2020-03-16,495.54,347.35,387.94,12.14,7.02,773.15,83.57,61.71,1096.9,1114.15,6037.206
2020-03-17,318.88,470.09,395.41,12.09,6.56,421.27,101.17,59.39,874.41,1090.94,5806.38
2020-03-18,319.51,395.5,459.71,11.96,6.36,199.63,101.5,61.53,587.04,1020.5,6227.363
2020-03-19,321.97,343.66,342.62,11.91,6.07,153.48,100.5,77.97,464.57,873.94,8198.01
2020-03-20,390.94,340.73,335.54,11.52,5.64,153.38,105.75,72.4,438.55,683.18,10168.412
2020-03-21,291.96,386.26,350.89,11.14,5.21,153.01,110.57,76.86,419.37,541.58,12058.997
2020-03-22,308.04,331.34,353.82,11.21,4.97,152.2,108.13,85.88,405.92,467.54,13390.321
2020-03-23,362.87,320.47,305.35,10.96,4.79,150.46,108.43,84.44,395.76,422.58,12554.814
2020-03-24,347.49,348.57,297.76,11.07,5.36,149.41,109.17,86.78,390.45,387.03,11357.988
2020-03-25,223.12,390.27,351.33,11.64,6.17,158.25,105.96,90.35,391.22,370.67,10441.508
2020-03-26,217.77,272.33,309.56,11.11,5.77,163.01,88.84,87.93,392.87,354.41,9521.334
2020-03-27,218.66,260.52,250.59,11.1,5.49,162.57,88.6,76.17,388.95,351.87,8612.88
2020-03-28,212.27,256.25,234,11,5.44,162.02,88.42,71,382.89,349.06,8349.672
2020-03-29,212.32,251.25,233.36,11.65,5.65,161.05,119.82,70.08,381.05,350.83,8444.52
2020-03-30,277.31,248.59,232.01,13.23,8.81,262.49,139.55,99.48,403.56,351.69,8484.727
2020-03-31,337.79,265.99,233.59,11.94,8.04,705.52,110.51,127.86,635.92,341.31,8515.309
2020-04-01,464.8,339.45,277.29,11.56,7.35,1004.41,86.3,111.74,1030.27,343.51,8341.913
2020-04-02,439.23,439.8,334.11,32.36,65.32,1255.22,108.42,164.08,1829.26,440.71,7569.547
2020-04-03,352.16,586.89,559.2,18.3,63.15,1380.36,84.06,231.52,2260.68,826.06,6781.034
2020-04-04,481.66,459.19,563.35,27.83,34.07,1808.56,98.33,150.38,2490.87,1639.28,5441.92
2020-04-05,1262.14,574.2,450.64,30.38,40.5,1727.44,94.99,167.66,3391.82,2177.69,4126.735
2020-04-06,2179.29,1264.4,916.1,31.76,30.8,1842.39,92.5,175.53,3908.38,2641.18,3684.208
2020-04-07,1446.58,1941.9,1627.16,21.95,26.63,1538.98,84.38,171.69,3081.19,3271.3,3018.423
2020-04-08,1173.62,1459.29,1507.14,20,20.37,1083.46,83.21,142.69,2332.27,3605.96,3040.734
2020-04-09,1166.44,1266.65,1262.7,18.09,16.88,821.82,82.14,128.28,1813.71,3223.33,3284.996
2020-04-10,683.89,1196.59,1243.77,17.63,15.77,678.3,84.32,120.82,1509.28,2610.09,5976.796
2020-04-11,512.54,809.29,965.74,18.43,16.13,595.09,84.05,121.4,1371.56,2096.45,5739.639
2020-04-12,527.96,645.76,733.08,16.78,16.36,536.42,82.07,119.52,1275.71,1731.93,6221.541
2020-04-13,664.49,623.05,656.42,15.74,15.79,497.84,80.59,116.51,1165.53,1518.9,5959.773
2020-04-14,985.52,742.43,646.5,15.48,14.84,448.93,78.76,113.52,1071.45,1385.42,5690.337
2020-04-15,660.77,971.9,887.04,14.97,13.44,405.78,78.54,111.07,991.53,1263.78,4985.606
2020-04-16,648.61,746.04,855.77,15.23,12.94,376.63,89.01,110.44,934.54,1158.99,5104.246
2020-04-17,837.98,706.72,687.65,14.82,12.62,427.82,128.72,109.96,904.77,1064.14,5245.157
2020-04-18,1030.05,863.37,731.35,14.58,12.09,528.85,77.97,140.73,939.47,985.98,5738.076
2020-04-19,953.18,1045.91,955.87,14.39,11.79,584.37,130.81,115.52,974.67,934.9,7289.458
2020-04-20,936.53,1010.65,968.27,14.99,11.75,636.7,132.57,138.12,1029.78,940.03,7853.658
2020-04-21,714.94,975.66,990.64,14.77,12.14,569.47,131.13,149.35,1008.46,978.73,7567.993
2020-04-22,940.96,808.01,858.94,14.75,11.88,519.81,130.77,147.26,924.64,1007.37,6422.644
2020-04-23,812,987.33,874.4,14.8,11.45,588.28,131.14,146.82,903.9,1027.27,5401.901
2020-04-24,445,901.82,966.36,16.25,12.69,692.48,131.56,149.23,1030.99,985.94,5483.546
2020-04-25,443.7,599.1,736.47,15.94,13.74,677.22,130.94,150.93,1021.85,957.45,5618.058
2020-04-26,804.51,585.68,646.94,24.64,19.92,665.83,141.37,158.95,1130.73,1019.9,5030.816
2020-04-27,1396.71,945.74,604.74,21.23,25.87,659.92,150.54,182.5,1335.22,1065.19,3699.477
2020-04-28,1045.42,1413.23,1318.62,19.26,19.45,653.19,279.78,179.18,1173.79,1141.42,2524.796
2020-04-29,4493.29,1451.97,1397.77,244.89,444.02,608.91,2438.61,360.43,2735.87,1341.71,2428.731
2020-04-30,10221.06,3645.9,3234.35,233.23,1007.6,7806.24,9265.78,3896.41,14344.83,1494.71,2343.446
2020-05-01,5875.65,4924.46,5147.69,175.83,414.45,9977.15,5821.59,8153.96,19437.3,4653.21,4081.039
2020-05-02,4788.29,5043.52,6847.61,180.65,324.5,8747.26,4771.46,6061.35,17877.23,9069.54,5279.371
2020-05-03,3920.32,4891.69,6636.95,157.03,183.16,6613.82,3619.05,5321.12,13916.8,12484.85,8156.266
2020-05-04,3487.52,4706.69,6188.93,135.44,120.78,4668.96,2496.91,4330.38,10248.93,17160.73,8544.474
2020-05-05,3246.01,4402.6,5759.05,120.31,92.11,3458.38,1832.43,3053.08,7848.79,21512.91,7168.861
2020-05-06,3122.86,4045.02,5365.23,108.24,73.37,2735.02,1470.21,2210.22,6364.33,19307.12,6202.146
2020-05-07,2048.17,3653.12,4797.37,96.98,65.45,2303.42,1241.01,1820.15,5431.48,15573.5,5537.913
2020-05-08,2833,2681.37,3541.87,88.57,59.44,2044.35,1080.46,1567.36,4871.66,11965.7,5036.245
2020-05-09,2910.21,3237.52,3004.77,104.57,65.16,1901.31,1026.26,1429,4545.38,9261.35,4332.764
2020-05-10,3329.63,3388.51,3260.53,101.03,124.35,2139.78,1126.96,1630.86,5340.54,7660.03,3650.608
2020-05-11,2968.24,3664.19,3509.69,86.5,66.95,1877.84,981.12,1465.06,4506.7,7096.93,3917.575
2020-05-12,2424.47,3407.36,3729.55,83.03,54.55,1894.08,900.83,1301.14,4136.73,7175.66,4128.849
2020-05-13,2313.02,2829.81,3230.39,81.11,51.96,1628.75,839.03,1199.51,3791.52,6673.81,4300.57
2020-05-14,2289.45,2633.62,2831.5,78.22,52.82,1442.3,787.87,1117.54,3377.34,6088.65,3996.197
2020-05-15,2350.83,2678.67,2620.1,76.47,46.11,1313.68,718.69,1029.11,3110.23,5556,3460.004
2020-05-16,1604,2508.92,2802.97,75.25,43.66,1219.11,660.17,937.68,2906.59,5062.29,3126.818
2020-05-17,1662.93,1912.02,2197.66,73.55,41.71,1136.22,613.51,865.62,2723.88,4637.62,3326.485
2020-05-18,1851.13,1951.67,2025.59,71.71,40.07,1063.64,571.36,802.26,2557.55,4286.96,2753.522
2020-05-19,1360.41,1999.72,2174.94,70.84,39.41,992.28,542.35,748.57,2414.16,3986.41,2526.061
2020-05-20,1299.92,1624.95,1898.18,86.82,56.65,1073.55,688.14,771.53,2582.93,3743.11,2659.069
2020-05-21,1632.09,1632.85,1804.08,74.7,61.1,1352.27,872.16,1110.41,2874.94,3568.71,2454.587
2020-05-22,2549.23,1982.91,1868.98,69.89,47.3,1280.4,842.27,1123.25,2764.62,3814.43,2320.607
2020-05-23,1984.64,2687.33,2535.97,67.81,40.89,1177.36,786.85,1040.33,2580.18,4164.14,2364.684
2020-05-24,1693.43,2131.92,2528.73,64.45,36.81,1093.44,726.97,966.63,2436.82,4102.42,2956.246
2020-05-25,1588.84,1859.46,2042.25,61.79,33.49,1021.97,677.34,886.35,2310.03,3873.61,3089.984
2020-05-26,1566.34,1805.3,1890.23,59.83,31.26,957.06,630.79,822.89,2196.55,3642.25,2574.843
2020-05-27,1543.65,1673.05,1928.81,58.37,30.89,909.33,544,715.91,2097.7,3438.35,2438.425
2020-05-28,2333.5,1798.68,1717.99,56.86,32.09,873.45,575.28,756.45,2020.36,3260.39,2486.238
2020-05-29,2267.17,2440.03,2282.23,54.78,31.15,834.48,548.1,694.7,1934.84,3086.91,2241.555
2020-05-30,1118.85,2271.55,2513.6,53.29,30.33,802.27,534,664.4,1851.41,2976.04,2632.631
2020-05-31,884.52,1330.42,1822.69,52.3,30.53,777.7,517.73,655.47,1787.82,2871.9,2971.266
2020-06-01,1322.27,1130.41,1360.7,67.38,66.14,900.31,544.51,692.18,2022.36,2782.48,2422.691
2020-06-02,1469.9,1637.74,1614.82,61.48,122.78,1230.09,400.29,1004.81,2619.65,2751.96,1892.989
2020-06-03,1557.02,1638.19,1862.96,57.06,62.16,1226.14,489.39,631.42,2498.9,3145.94,2067.642
2020-06-04,1288.39,1713.87,1791.06,53.13,47.84,1151.88,624.94,753.75,2370.12,3651.61,2413.014
2020-06-05,1220.85,1403.99,1721.29,51.83,41.53,1080.94,625.89,851.82,2240.27,3495.2,2312.73
2020-06-06,891.06,1329.47,1516.31,50.69,39.42,1027.57,444.86,766.17,2141.98,3349.69,2284.638
2020-06-07,1076.88,1073.88,1336.2,49.32,38.34,987.53,488.86,551.71,2063.76,3274.2,2034.957
2020-06-08,1237.43,1252.68,1254.21,48.24,36.42,940.77,454.59,719.17,1986.36,3120.75,1882.368
2020-06-09,1199.17,1290.19,1488.59,47.79,34.66,898.39,426.53,510.27,1909.82,2901.65,1747.078
2020-06-10,1541.47,1332.8,1360.84,46.7,33.95,861.55,573.59,648.43,1844.12,2859.55,1995.534
2020-06-11,1611.27,1649.36,1606.64,46.53,34.15,836.59,533.61,665.18,1789.54,2710.61,1866.383
