Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1907,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,4515,0
1908,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,4880,0
1909,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,5245,0
1910,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,5610,0
1911,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,5976,0
1912,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,6341,0
1913,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,6706,0
1914,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,7071,0
1915,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,7437,0
1916,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,7656,0
1917,1,2,2,4,2.0,3.0,8,6,4,4,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,282,1
1918,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,561,1
1919,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,927,1
1920,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1292,1
1921,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1657,1
1922,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2022,1
1923,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2388,0
1924,1,1,1,2,1.5,2.0,3,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2534,0
1925,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,582,1
1926,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,794,1
1927,1,1,1,2,3.5,6.0,7,6,6,6,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,383,1
1928,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,493,1
1929,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,858,1
1930,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1223,1
1931,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1589,1
1932,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1954,1
1933,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2170,1
1934,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,512,1
1935,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,878,1
1936,1,1,1,1,3.0,3.0,3,3,3,3,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1073,1
1937,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,532,1
1938,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,897,1
1939,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1263,1
1940,0,0,0,2,1.0,0.0,2,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1628,1
1941,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1993,1
1942,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2177,1
1943,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,545,1
1944,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,910,1
1945,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1118,1
1946,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,429,1
1947,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,455,1
1948,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,820,1
1949,1,1,1,2,1.5,2.0,3,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,927,1
1950,1,3,3,3,3.3333333333333335,3.3333333333333335,10,10,5,5,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,356,1
1951,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,514,1
1952,1,1,1,2,1.5,2.0,3,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,633,1
1953,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,480,1
1954,1,1,1,1,3.0,3.0,3,3,3,3,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,252,1
1955,1,3,3,4,4.25,5.333333333333333,17,16,8,8,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,457,1
1956,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,490,1
1957,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,855,1
1958,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1220,1
1959,1,1,1,2,2.0,3.0,4,3,3,3,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1394,1
1960,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,554,1
1961,1,3,3,3,2.3333333333333335,2.3333333333333335,7,7,3,3,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,747,1
1962,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,446,1
1963,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,812,1
1964,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1177,1
1965,1,2,2,2,2.0,2.0,4,4,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1338,1
1966,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,326,1
1967,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,598,1
1968,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,963,1
1969,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1328,1
1970,0,0,0,3,1.0,0.0,3,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1693,1
1971,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2059,1
1972,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2180,1
1973,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,607,1
1974,1,1,1,3,2.0,4.0,6,4,4,4,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,879,1
1975,1,2,2,3,3.0,4.0,9,8,6,6,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,265,1
1976,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,500,1
1977,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,865,1
1978,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1230,1
1979,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1596,1
1980,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1961,1
1981,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2326,0
1982,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2691,0
1983,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3057,0
1984,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3422,0
1985,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3787,0
1986,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,4152,0
1987,1,2,2,2,4.0,4.0,8,8,6,6,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,4431,0
1988,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,443,1
1989,1,1,1,1,2.0,2.0,2,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,610,1
1990,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,561,1
1991,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,927,1
1992,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1292,1
1993,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1657,1
1994,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2022,1
1995,1,3,3,3,2.0,2.0,6,6,2,2,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2209,0
1996,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,522,1
1997,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,887,1
1998,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1252,1
1999,1,1,1,2,1.5,2.0,3,2,2,2,1,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1371,1
2000,1,1,1,2,2.5,4.0,5,4,4,4,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,461,1
2001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,510,1
2002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,875,1
2003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1241,1
2004,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1606,1
2005,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1971,1
2006,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2336,0
2007,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2702,0
2008,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3067,0
2009,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3432,0
2010,1,2,2,3,3.0,4.0,9,8,5,5,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3622,0
2011,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,532,1
2012,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,897,1
2013,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1262,1
2014,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1627,1
2015,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1993,1
2016,1,1,1,2,1.5,2.0,3,2,2,2,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2267,0
2017,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,454,1
2018,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,819,1
2019,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1185,1
2020,1,1,1,1,3.0,3.0,3,3,3,3,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1451,1
2021,1,2,2,3,3.3333333333333335,4.5,10,9,7,7,1,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,230,1
2022,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,BK2,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,572,1
1889,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,365,0
1890,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,730,0
1891,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1096,0
1892,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1461,0
1893,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1826,0
1894,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2191,0
1895,1,5,5,5,8.2,8.2,41,41,12,12,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,2203,0
1896,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,593,0
1897,1,2,2,2,7.0,7.0,14,14,10,10,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,599,0
1898,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,706,0
1899,1,1,1,3,2.6666666666666665,4.0,8,4,4,4,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,828,0
1900,1,5,5,7,6.285714285714286,8.2,44,41,26,26,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,397,0
1901,1,4,4,4,13.5,13.5,54,54,25,25,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,235,0
1902,1,1,1,3,27.333333333333332,79.0,82,79,79,79,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,219,0
1903,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,585,0
1904,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,950,0
1905,1,2,2,4,6.75,12.0,27,24,13,13,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,996,0
1906,1,1,1,3,8.333333333333334,23.0,25,23,23,23,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,333,0
1907,1,1,1,2,13.5,25.0,27,25,25,25,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,643,0
1908,1,3,3,8,5.25,11.666666666666666,42,35,26,26,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,247,0
1909,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,612,0
1910,1,2,2,3,14.666666666666666,21.5,44,43,39,39,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,908,0
1911,1,6,6,7,13.714285714285714,15.666666666666666,96,94,62,62,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,91,0
1912,1,3,3,4,6.0,7.666666666666667,24,23,13,13,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,175,0
1913,1,3,3,3,4.0,4.0,12,12,6,6,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,249,0
1914,1,6,6,6,12.5,12.5,75,75,37,37,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,157,0
1915,1,5,5,5,36.2,36.2,181,181,111,111,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,101,0
1916,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,466,0
1917,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,831,0
1918,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1196,0
1919,1,12,12,13,20.076923076923077,21.583333333333332,261,259,84,84,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1204,0
1920,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,383,0
1921,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,748,0
1922,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1113,0
1923,1,3,3,6,7.833333333333333,14.0,47,42,26,26,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1184,0
1924,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,383,0
1925,1,2,2,2,6.0,6.0,12,12,9,9,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,702,0
1926,1,5,5,8,5.0,7.0,40,35,10,10,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,196,0
1927,1,1,1,2,2.5,4.0,5,4,4,4,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,328,0
1928,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,595,0
1929,1,1,1,1,3.0,3.0,3,3,3,3,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,904,0
1930,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,418,0
1931,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,784,0
1932,1,1,1,2,3.5,5.0,7,5,5,5,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,823,0
1933,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,686,0
1934,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1051,0
1935,1,5,5,5,15.0,15.0,75,75,27,27,1,0,366,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,1093,0
1936,1,1,1,2,10.5,20.0,21,20,20,20,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,362,0
1937,1,1,1,1,4.0,4.0,4,4,4,4,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,465,0
1938,1,3,3,6,3.3333333333333335,5.666666666666667,20,17,8,8,1,0,365,CF_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,378,0
