site name,gauge number,owner,lat,lon
Joe Sippel Weir HW,136215A,"QLD - Department of Natural Resources, Mines and Energy",-26.2686973,152.0067971
Joe Sippel Weir TW,136216A,"QLD - Department of Natural Resources, Mines and Energy",-26.26773538,152.0073961
Joe Sippel Weir TW,136216A,QLD - SunWater,-26.268484,152.006735
John Goleby Weir,136120A,QLD - SunWater,-25.254314,151.145612
Johnson Ck Womalilac,422405A,"QLD - Department of Natural Resources, Mines and Energy",-26.78110903,147.895278
Johnston Rd,613053,WA - Department of Water and Environmental Regulation,-32.92013459,115.7673107
Jolimont_C Mt. Roy,124004A,"QLD - Department of Natural Resources, Mines and Energy",-21.03416667,148.86
Jollys Farm,615605,WA - Department of Water and Environmental Regulation,-31.18273244,118.153785
Jondaryan,422359A,"QLD - Department of Natural Resources, Mines and Energy",-27.3943611,151.5680833
Jones Catchment,614024,WA - Department of Water and Environmental Regulation,-32.54809018,116.0945755
Jones Weir HW,136004A,"QLD - Department of Natural Resources, Mines and Energy",-25.59481676,151.2963609
Jones Weir TW,136094A,"QLD - Department of Natural Resources, Mines and Energy",-25.59482836,151.2973562
Jounama Pondage RL,410573,NSW - Snowy Hydro Limited,-35.56149444,148.3066528
Juandah_Ck Windamere,130344A,"QLD - Department of Natural Resources, Mines and Energy",-26.02502778,149.8830556
Juegenup Wellesley,612039,WA - Department of Water and Environmental Regulation,-33.2241373,115.7770005
Julia_Ck,915208A,"QLD - Department of Natural Resources, Mines and Energy",-20.656125,141.761057
Julius Dam,913015B,QLD - SunWater,-20.129421,139.71463
Julius Dam HW,913015A,QLD - SunWater,-20.167982,139.734708
Julius Dam Tailwater,913012A,"QLD - Department of Natural Resources, Mines and Energy",-20.12916667,139.7227778
Jungle_Ck Kalinga,105002A,"QLD - Department of Natural Resources, Mines and Energy",-15.34755556,143.77475
Juniper,610028,WA - Department of Water and Environmental Regulation,-33.82415131,115.0490368
Jutland Rd Xing,A4261013,SA - South Australian Murray-Darling Basin Natural Resource Management Board,-34.6682,139.1637
K'ROO C U/S MALMSBUR,406281,"VIC - Department of Environment, Land, Water and Planning",-37.23897052,144.3391868
KANANOOK CK-SEAFORD,228372A,VIC - Melbourne Water Corporation (Melbourne Water),-38.1099,145.127
KANGAROO CK BULLARTO,407312A,VIC - Central Highlands Water,-37.38613661,144.2394636
KANGAROO CK BULLARTO,407312,"VIC - Department of Environment, Land, Water and Planning",-37.38613661,144.2394636
KANGARRO @ MYSTIC PK,407601,"VIC - Department of Environment, Land, Water and Planning",-35.55811948,143.7610147
KARUAH R @ BOORAL,209003,NSW - NSW Department of Industry – Lands and Water,-32.4771417,151.9575072
KARUAH R @ DAM SITE,209018,NSW - NSW Department of Industry – Lands and Water,-32.2729,151.9
KEDRON PARK (SES),KVE574,QLD - Brisbane City Council,-27.4137,153.0364
KEDUMBA @ CROSSING,212016,NSW - NSW Department of Industry – Lands and Water,-33.80239869,150.3642533
KEEPIT DAM,419041,NSW - NSW Department of Industry – Lands and Water,-30.8792,150.4928
KEILOR-THIESS SITE,230200D,VIC - Melbourne Water Corporation (Melbourne Water),-37.727604,144.836276
KELVIN GROVE ROAD,EVE529,QLD - Brisbane City Council,-27.4435,153.0057
KEMPSEY,206460,NSW - NSW Department of Industry – Lands and Water,-31.08103403,152.8437815
KENNEDY CK-PAKENHAM,228364A,VIC - Melbourne Water Corporation (Melbourne Water),-38.0592,145.491
KENNEDYS @ KENNEDYS,235211,"VIC - Department of Environment, Land, Water and Planning",-38.58909395,143.2565402
KENNEDYS @ KENNEDYS,235211A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.58909395,143.2565402
KERCOONDA,A2391092,SA - South Eastern Water Conservation and Drainage Board,-36.4011124,140.0190992
KERSBROOK CK @ u/s Millbrook Res.,A5040525.1,SA - South Australian Water Corporation (SA Water),-34.81092263,138.8344398
KIA CHANNEL US UARA,41000277,NSW - NSW Department of Industry – Lands and Water,-34.60305555,143.8141945
KIALLA CK @ POMEROY,212040,NSW - NSW Department of Industry – Lands and Water,-34.6074,149.5442
KIEWA @ BANDIANA,402205,"VIC - Department of Environment, Land, Water and Planning",-36.1377051,146.9541519
KIEWA @ BANDIANA,402205A,NSW - NSW Department of Industry – Lands and Water,-36.1368,146.9513
KIEWA @ KIEWA (ANA),402220,"VIC - Department of Environment, Land, Water and Planning",-36.25533968,147.0149605
KIEWA @ KIEWA (M/S),402222A,NSW - NSW Department of Industry – Lands and Water,-36.25354477,147.0204923
KIEWA @ KIEWA MAIN,402222,"VIC - Department of Environment, Land, Water and Planning",-36.25354477,147.0204923
KIEWA @ MONGANS BDGE,402203A,NSW - NSW Department of Industry – Lands and Water,-36.5985,147.1013
KIEWA @ MONGANS BR,402203,"VIC - Department of Environment, Land, Water and Planning",-36.59537238,147.1003626
KIEWA W BR SNAKE VAL,402406,"VIC - Department of Environment, Land, Water and Planning",-36.82333333,147.1566667
KIEWA WEST @ OFFTAKE,402223,"VIC - Department of Environment, Land, Water and Planning",-36.79134421,147.1600333
KILLIMCAT @ WYANGLE,410114,NSW - NSW Department of Industry – Lands and Water,-35.2339,148.3057
KILLINGWORTH,405329A,VIC - Melbourne Water Corporation (Melbourne Water),-37.1641,145.422
KILMORE CK U/S WWTP,405335,"VIC - Department of Environment, Land, Water and Planning",-37.26957793,144.947817
KINCHINGTON @ BRUARO,402211,"VIC - Department of Environment, Land, Water and Planning",-36.42,146.8533333
KINCHINGTON @ OSBORN,402213,"VIC - Department of Environment, Land, Water and Planning",-36.31617534,146.8941925
KING @ CHESHUNT,403227,"VIC - Department of Environment, Land, Water and Planning",-36.83127032,146.3982264
KING @ DOCKER ROAD,403223,"VIC - Department of Environment, Land, Water and Planning",-36.5163133,146.3894165
KING @ EDI,403240,"VIC - Department of Environment, Land, Water and Planning",-36.65953226,146.4200083
"KING AVE, DURACK",BLA121,QLD - Brisbane City Council,-27.59357,152.99677
KING PARROT CREEK,228216,"VIC - Department of Environment, Land, Water and Planning",-38.15,145.775
KING PARROT FLOWER'E,405231,"VIC - Department of Environment, Land, Water and Planning",-37.34705697,145.2883666
KING RIVER - B/L QUEEN RIVER,403.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.156433,145.528683
KING WILLIAM LAKE - AT DAM,128.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.26672222,146.2614444
KINGDON PONDS CREEK,210093,NSW - NSW Department of Industry – Lands and Water,-31.95713381,150.8567868
KINGS @ NEWSTEAD NTH,416062,NSW - NSW Department of Industry – Lands and Water,-29.82859,151.34861
KINGS CREEK @ GRED,416059,NSW - NSW Department of Industry – Lands and Water,-29.80481,151.42029
KOONUNG CK-BULLEEN,229229A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7774,145.079
KORJAMNUNNIP C-PYKES,231222A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7446,144.57
KOROROIT C-DEER PARK,231104A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7656,144.766
KOROROIT CK-BROOKLYN,231107A,VIC - Melbourne Water Corporation (Melbourne Water),-37.8201,144.825
KOROROIT CK-ROCKBANK,231105B,VIC - Melbourne Water Corporation (Melbourne Water),-37.7001,144.658
KOROROIT-DIGGERS RST,231106A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6395,144.656
KORUMBURRA GOLF COUR,227246,"VIC - Department of Environment, Land, Water and Planning",-38.409367,145.818297
KORWEINGUBOORA O/LET,232706,"VIC - Department of Environment, Land, Water and Planning",-37.5083852,144.1513523
KORWEINGUBOORA PDR,232231,"VIC - Department of Environment, Land, Water and Planning",-37.50870519,144.1522903
KORWEINGUBOORA RES.,232230,"VIC - Department of Environment, Land, Water and Planning",-37.50820188,144.1504771
KOWMUNG R@CEDAR FORD,212260,NSW - NSW Department of Industry – Lands and Water,-33.94805556,150.2430556
KPF OFFTAKE,409114,NSW - NSW Department of Industry – Lands and Water,-35.94222608,144.4833267
KULKYNE O/F MANSELLS,414723,"VIC - Department of Environment, Land, Water and Planning",-34.56030547,142.4071394
KYABRAM @ FAUNA PARK,405737,"VIC - Department of Environment, Land, Water and Planning",-36.32241667,145.0448889
KYEAMBA @ BOOK BOOK,410156,NSW - NSW Department of Industry – Lands and Water,-35.3511,147.5529
KYEAMBA @ LADYSMITH,410048,NSW - NSW Department of Industry – Lands and Water,-35.19559444,147.5105444
Kalpowar_Crossing,105107A,"QLD - Department of Natural Resources, Mines and Energy",-14.91683,144.211279
Kamma Pine Road,111009A,"QLD - Department of Natural Resources, Mines and Energy",-17.04575,145.8018611
Kandanga Knockdomny,138103A,"QLD - Department of Natural Resources, Mines and Energy",-26.39440681,152.6431413
Kandanga_Ck Hygait,138113A,"QLD - Department of Natural Resources, Mines and Energy",-26.38988703,152.6446891
Kangaroo Creek Reservoir (SA Water),SAWKACKRS.1,SA - South Australian Water Corporation (SA Water),-34.86293916,138.7865552
Kangaroo Creek at Trickies Lane,KANGAROOCREEK,VIC - Coliban Region Water Corporation (Coliban Water),-37.23902,144.339585
Kangaroo Hills,120114A,"QLD - Department of Natural Resources, Mines and Energy",-18.93179,145.66695
Kangaroo_Ck Byerwen,120218A,"QLD - Department of Natural Resources, Mines and Energy",-21.11298992,147.9249511
Kanyaka Ck/Old Ruins,A5090503,"SA - Department of Environment, Water and Natural Resources",-32.0947,138.2917
Karama Urban Drain,G8150232,NT - Department of Environment and Natural Resources,-12.39196439,130.9166105
Karlanew Peak,701002,WA - Department of Water and Environmental Regulation,-28.82514782,114.8455107
Karls Ranch,616001,WA - Department of Water and Environmental Regulation,-31.73372236,116.1164178
Karnup Rd,614121,WA - Department of Water and Environmental Regulation,-32.37419303,115.8350369
Karribanks,602060,WA - Department of Water and Environmental Regulation,-34.6548494,117.8892909
Karuna,612044,WA - Department of Water and Environmental Regulation,-33.33965999,116.6198668
Kat Creek DS Eckert,A4261225,"SA - Department of Environment, Water and Natural Resources",-34.37055696,140.5445568
Katarapko Ck MidReac,A4261108,"SA - Department of Environment, Water and Natural Resources",-34.38354104,140.5464009
Katarapko N Outfall,A4260700,"SA - Department of Environment, Water and Natural Resources",-34.42392667,140.5877771
Kath FP Bp Servo,G8140409,NT - Department of Environment and Natural Resources,-14.4678525,132.2649975
Kath FP Info Centre,G8140410,NT - Department of Environment and Natural Resources,-14.46616091,132.2669584
Kath FP Op Dalgettys,G8140407,NT - Department of Environment and Natural Resources,-14.49556113,132.2574394
Kath R DS Birdie C,G8140219,NT - Department of Environment and Natural Resources,-13.97368143,132.7755832
Kath R FP Pump Stn 1,G8140411,NT - Department of Environment and Natural Resources,-14.45963628,132.2714385
Kath R FP Pump Stn 2,G8140412,NT - Department of Environment and Natural Resources,-14.44966141,132.2732194
Kath R L/L Bg,G8140222,NT - Department of Environment and Natural Resources,-14.48970256,132.2525638
Kath Railway Bg,G8140001,NT - Department of Environment and Natural Resources,-14.46229962,132.2570362
Kath US Flora R,G8145694,NT - Department of Environment and Natural Resources,-14.657272,131.705739
Kauri_Ck Main Road,110017A,"QLD - Department of Natural Resources, Mines and Energy",-17.13433333,145.5981667
Kedron_Bk Osborne Rd,142901A,"QLD - Department of Natural Resources, Mines and Energy",-27.40527778,152.9777778
Keegans Road,607019,WA - Department of Water and Environmental Regulation,-34.32300484,116.1775774
Keelbottom,120102A,"QLD - Department of Natural Resources, Mines and Energy",-19.371448,146.361203
Keep R US Oakes C,G8100109,NT - Department of Environment and Natural Resources,-15.34094862,129.0832131
Keep R Xng,G8100225,NT - Department of Environment and Natural Resources,-15.4037892,129.0646496
Kelly C,G0290012,NT - Department of Environment and Natural Resources,-19.96424666,134.2124752
Kellys,130,QLD - Livingstone Shire Council,-23.00390182,150.6916227
Kelsy_Ck Thorogoods,122011A,"QLD - Department of Natural Resources, Mines and Energy",-20.42527778,148.4505556
Kennedy_R Fairlight,105103A,"QLD - Department of Natural Resources, Mines and Energy",-15.56386111,144.0200833
Kentish Farm,614005,WA - Department of Water and Environmental Regulation,-32.42399381,116.0027668
Kenton,604010,WA - Department of Water and Environmental Regulation,-34.95887034,117.0409565
Kercoonda Stopbank H,A2391142,SA - South Eastern Water Conservation and Drainage Board,-36.39310895,139.9773968
Kerferd Reservoir,RES_BEEWKFS,VIC - North East Region Water Corporation (North East Water),-36.36945,146.73854
Kettle Ck_Fork Lag.,130214A,"QLD - Department of Natural Resources, Mines and Energy",-23.44110833,147.9622203
Kidston HW,917116A,"QLD - Department of Natural Resources, Mines and Energy",-19.03644444,144.1226583
Kidston TW,917118A,"QLD - Department of Natural Resources, Mines and Energy",-19.02899444,144.1177417
Kielman,614063,WA - Department of Water and Environmental Regulation,-32.52334634,115.8290155
Kilchoan Channel,A4261229,SA - South Australian Murray-Darling Basin Natural Resource Management Board,-35.420368,138.652162
Kilchoan Channel,A4261229,SA - Department of Primary Industries and Regions (SA),-35.420368,138.652162
Kilchoan Pool,A4261230,SA - South Australian Murray-Darling Basin Natural Resource Management Board,-35.420131,138.652493
Kilchoan Pool,A4261230,SA - Department of Primary Industries and Regions (SA),-35.420131,138.652493
Kilcoy_Ck Mt Kilcoy,143304A,"QLD - Department of Natural Resources, Mines and Energy",-26.90055556,152.5830556
Kilcoy_Ck Mt Klcy Wr,143304B,"QLD - Department of Natural Resources, Mines and Energy",-26.90694444,152.5830556
Kilcoy_Ck d/s Weir,143312A,"QLD - Department of Natural Resources, Mines and Energy",-26.92101111,152.5795167
Kimberley Downs,803122,WA - Department of Water and Environmental Regulation,-17.33208124,124.6161113
Kinchant Dam HW,126004A,QLD - SunWater,-21.21272222,148.8993889
King DS Railway Pump,G8140087,NT - Department of Environment and Natural Resources,-14.73572222,132.5342778
King R,G8140086.01,NT - Department of Environment and Natural Resources,-14.62196389,132.595124
King R DS Hwy,G8140068,NT - Department of Environment and Natural Resources,-14.70233602,132.0581322
King R DS Stuart Hwy,G8140086,NT - Department of Environment and Natural Resources,-14.62705284,132.5883318
King R US Hwy Bg,G8140068.01,NT - Department of Environment and Natural Resources,-14.70486548,132.0771024
Kings_Ck Aides Br,422334A,"QLD - Department of Natural Resources, Mines and Energy",-27.92672,151.86042
Kings_Ck Kings Ck,422307A,"QLD - Department of Natural Resources, Mines and Energy",-27.90250181,151.9080584
Kintore C,G0260005,NT - Department of Environment and Natural Resources,-23.29651912,129.3873403
Kintore C D/S,G0260004,NT - Department of Environment and Natural Resources,-23.29100918,129.3909132
Kirar Weir HW,136121A,QLD - SunWater,-25.34556,151.079067
Kleins,610060,WA - Department of Water and Environmental Regulation,-33.58274314,115.5960427
Knott Hill Creek at Kuipto,A4261097.1,SA - ForestrySA,-35.18362722,138.6970344
Kobble Mt Samson Rd,142107A,"QLD - Department of Natural Resources, Mines and Energy",-27.2475,152.8383333
Kobble_Cr Kobble,142104A,"QLD - Department of Natural Resources, Mines and Energy",-27.2475,152.8366667
Kolan Barrage,135010B,QLD - SunWater,-24.7849,152.18905
Kolan_R Kinagin,135007A,"QLD - Department of Natural Resources, Mines and Energy",-24.86766888,152.0735226
Kolan_R Monduran,135003A,"QLD - Department of Natural Resources, Mines and Energy",-24.87144751,151.8506802
Kolan_R Monduran TW,135003B,"QLD - Department of Natural Resources, Mines and Energy",-24.86889049,151.8587213
